Time	R_planet	M_planet	separation	T_surf	T_magma	T_eqm	T_skin	F_int	F_atm	F_net	F_olr	F_sct	F_ins	gravity	Phi_global	RF_depth	M_core	M_mantle	M_mantle_solid	M_mantle_liquid	R_star	age_star	z_obs	rho_obs	transit_depth	contrast_ratio	esc_rate_total	M_atm	P_surf	atm_kg_per_mol	H2O_mol_atm	H2O_mol_solid	H2O_mol_liquid	H2O_mol_total	H2O_kg_atm	H2O_kg_solid	H2O_kg_liquid	H2O_kg_total	H2O_vmr	H2O_bar	CO2_mol_atm	CO2_mol_solid	CO2_mol_liquid	CO2_mol_total	CO2_kg_atm	CO2_kg_solid	CO2_kg_liquid	CO2_kg_total	CO2_vmr	CO2_bar	H2_mol_atm	H2_mol_solid	H2_mol_liquid	H2_mol_total	H2_kg_atm	H2_kg_solid	H2_kg_liquid	H2_kg_total	H2_vmr	H2_bar	CH4_mol_atm	CH4_mol_solid	CH4_mol_liquid	CH4_mol_total	CH4_kg_atm	CH4_kg_solid	CH4_kg_liquid	CH4_kg_total	CH4_vmr	CH4_bar	CO_mol_atm	CO_mol_solid	CO_mol_liquid	CO_mol_total	CO_kg_atm	CO_kg_solid	CO_kg_liquid	CO_kg_total	CO_vmr	CO_bar	N2_mol_atm	N2_mol_solid	N2_mol_liquid	N2_mol_total	N2_kg_atm	N2_kg_solid	N2_kg_liquid	N2_kg_total	N2_vmr	N2_bar	S2_mol_atm	S2_mol_solid	S2_mol_liquid	S2_mol_total	S2_kg_atm	S2_kg_solid	S2_kg_liquid	S2_kg_total	S2_vmr	S2_bar	SO2_mol_atm	SO2_mol_solid	SO2_mol_liquid	SO2_mol_total	SO2_kg_atm	SO2_kg_solid	SO2_kg_liquid	SO2_kg_total	SO2_vmr	SO2_bar	H_kg_atm	H_kg_solid	H_kg_liquid	H_kg_total	O_kg_atm	O_kg_solid	O_kg_liquid	O_kg_total	C_kg_atm	C_kg_solid	C_kg_liquid	C_kg_total	N_kg_atm	N_kg_solid	N_kg_liquid	N_kg_total	S_kg_atm	S_kg_solid	S_kg_liquid	S_kg_total	H/O_atm	H/C_atm	H/N_atm	H/S_atm	O/C_atm	O/N_atm	O/S_atm	C/N_atm	C/S_atm	N/S_atm
1.089001e+05	6.335439e+06	5.972000e+24	1.495979e+11	1.425352e+03	1.425352e+03	2.798080e+02	2.352896e+02	1.757395e+03	1.710439e+03	4.695614e+01	1.895817e+03	2.317229e+01	1.029886e+03	9.930493e+00	0.000000e+00	0.000000e+00	0.000000e+00	4.031100e+24	4.031100e+24	0.000000e+00	6.165829e+08	1.001089e+08	6.335439e+06	5.606619e+03	1.055773e-04	3.341842e-09	1.000000e+06	1.249980e+22	2.460995e+03	2.221347e-02	4.234818e+23	0.000000e+00	0.000000e+00	4.234818e+23	7.629143e+21	0.000000e+00	0.000000e+00	7.629143e+21	7.525719e-01	1.852076e+03	6.360020e+22	0.000000e+00	0.000000e+00	6.360020e+22	2.799045e+21	0.000000e+00	0.000000e+00	2.799045e+21	1.130243e-01	2.781522e+02	3.649913e+22	0.000000e+00	0.000000e+00	3.649913e+22	7.357786e+19	0.000000e+00	0.000000e+00	7.357786e+19	6.486280e-02	1.596270e+02	3.678894e+20	0.000000e+00	0.000000e+00	3.678894e+20	5.900945e+18	0.000000e+00	0.000000e+00	5.900945e+18	6.537783e-04	1.608945e+00	1.336143e+22	0.000000e+00	0.000000e+00	1.336143e+22	3.742536e+20	0.000000e+00	0.000000e+00	3.742536e+20	2.374467e-02	5.843552e+01	2.874221e+20	0.000000e+00	0.000000e+00	2.874221e+20	8.051842e+18	0.000000e+00	0.000000e+00	8.051842e+18	5.107794e-04	1.257025e+00	2.418347e+22	0.000000e+00	0.000000e+00	2.418347e+22	1.550161e+21	0.000000e+00	0.000000e+00	1.550161e+21	4.297659e-02	1.057652e+02	9.314043e+20	0.000000e+00	0.000000e+00	9.314043e+20	5.967135e+19	0.000000e+00	0.000000e+00	5.967135e+19	1.655204e-03	4.073448e+00	9.288049e+20	0.000000e+00	0.000000e+00	9.288049e+20	9.053937e+21	0.000000e+00	0.000000e+00	9.053937e+21	9.288049e+20	0.000000e+00	0.000000e+00	9.288049e+20	8.051842e+18	0.000000e+00	0.000000e+00	8.051842e+18	8.051830e+20	0.000000e+00	0.000000e+00	8.051830e+20	1.025857e-01	1.000000e+00	1.153531e+02	1.153533e+00	9.747943e+00	1.124455e+03	1.124457e+01	1.153531e+02	1.153533e+00	1.000001e-02
1.113842e+05	6.335439e+06	5.972000e+24	1.495979e+11	1.415990e+03	1.415990e+03	2.798081e+02	2.352896e+02	1.710439e+03	1.661116e+03	4.932273e+01	1.846494e+03	2.317230e+01	1.029887e+03	9.930493e+00	0.000000e+00	0.000000e+00	0.000000e+00	4.031100e+24	4.031100e+24	0.000000e+00	6.165830e+08	1.001114e+08	6.335439e+06	5.606619e+03	1.055772e-04	3.255947e-09	1.000000e+06	1.250815e+22	2.462637e+03	2.223106e-02	4.237881e+23	0.000000e+00	0.000000e+00	4.237881e+23	7.634662e+21	0.000000e+00	0.000000e+00	7.634662e+21	7.532099e-01	1.854883e+03	6.385048e+22	0.000000e+00	0.000000e+00	6.385048e+22	2.810060e+21	0.000000e+00	0.000000e+00	2.810060e+21	1.134832e-01	2.794678e+02	3.612586e+22	0.000000e+00	0.000000e+00	3.612586e+22	7.282540e+19	0.000000e+00	0.000000e+00	7.282540e+19	6.420745e-02	1.581197e+02	3.945918e+20	0.000000e+00	0.000000e+00	3.945918e+20	6.329253e+18	0.000000e+00	0.000000e+00	6.329253e+18	7.013186e-04	1.727093e+00	1.308218e+22	0.000000e+00	0.000000e+00	1.308218e+22	3.664318e+20	0.000000e+00	0.000000e+00	3.664318e+20	2.325130e-02	5.725952e+01	2.874136e+20	0.000000e+00	0.000000e+00	2.874136e+20	8.051605e+18	0.000000e+00	0.000000e+00	8.051605e+18	5.108279e-04	1.257984e+00	2.420889e+22	0.000000e+00	0.000000e+00	2.420889e+22	1.551790e+21	0.000000e+00	0.000000e+00	1.551790e+21	4.302711e-02	1.059602e+02	9.052476e+20	0.000000e+00	0.000000e+00	9.052476e+20	5.799559e+19	0.000000e+00	0.000000e+00	5.799559e+19	1.608921e-03	3.962188e+00	9.287776e+20	0.000000e+00	0.000000e+00	9.287776e+20	9.061542e+21	0.000000e+00	0.000000e+00	9.061542e+21	9.287776e+20	0.000000e+00	0.000000e+00	9.287776e+20	8.051605e+18	0.000000e+00	0.000000e+00	8.051605e+18	8.051594e+20	0.000000e+00	0.000000e+00	8.051594e+20	1.024966e-01	1.000000e+00	1.153531e+02	1.153533e+00	9.756417e+00	1.125433e+03	1.125435e+01	1.153531e+02	1.153533e+00	1.000001e-02
1.141168e+05	6.335439e+06	5.972000e+24	1.495979e+11	1.405988e+03	1.405988e+03	2.798081e+02	2.352896e+02	1.661116e+03	1.609495e+03	5.162062e+01	1.794874e+03	2.317232e+01	1.029887e+03	9.930493e+00	0.000000e+00	0.000000e+00	0.000000e+00	4.031100e+24	4.031100e+24	0.000000e+00	6.165831e+08	1.001141e+08	6.335439e+06	5.606619e+03	1.055772e-04	3.166051e-09	1.000000e+06	1.251686e+22	2.464353e+03	2.224973e-02	4.241101e+23	0.000000e+00	0.000000e+00	4.241101e+23	7.640462e+21	0.000000e+00	0.000000e+00	7.640462e+21	7.538898e-01	1.857851e+03	6.411385e+22	0.000000e+00	0.000000e+00	6.411385e+22	2.821651e+21	0.000000e+00	0.000000e+00	2.821651e+21	1.139675e-01	2.808563e+02	3.572685e+22	0.000000e+00	0.000000e+00	3.572685e+22	7.202104e+19	0.000000e+00	0.000000e+00	7.202104e+19	6.350735e-02	1.565045e+02	4.256918e+20	0.000000e+00	0.000000e+00	4.256918e+20	6.828096e+18	0.000000e+00	0.000000e+00	6.828096e+18	7.567014e-04	1.864779e+00	1.278521e+22	0.000000e+00	0.000000e+00	1.278521e+22	3.581137e+20	0.000000e+00	0.000000e+00	3.581137e+20	2.272674e-02	5.600672e+01	2.874044e+20	0.000000e+00	0.000000e+00	2.874044e+20	8.051345e+18	0.000000e+00	0.000000e+00	8.051345e+18	5.108844e-04	1.259000e+00	2.423563e+22	0.000000e+00	0.000000e+00	2.423563e+22	1.553504e+21	0.000000e+00	0.000000e+00	1.553504e+21	4.308079e-02	1.061663e+02	8.776973e+20	0.000000e+00	0.000000e+00	8.776973e+20	5.623056e+19	0.000000e+00	0.000000e+00	5.623056e+19	1.560178e-03	3.844829e+00	9.287476e+20	0.000000e+00	0.000000e+00	9.287476e+20	9.069487e+21	0.000000e+00	0.000000e+00	9.069487e+21	9.287476e+20	0.000000e+00	0.000000e+00	9.287476e+20	8.051345e+18	0.000000e+00	0.000000e+00	8.051345e+18	8.051334e+20	0.000000e+00	0.000000e+00	8.051334e+20	1.024035e-01	1.000000e+00	1.153531e+02	1.153533e+00	9.765287e+00	1.126456e+03	1.126458e+01	1.153531e+02	1.153533e+00	1.000001e-02
1.171227e+05	6.335439e+06	5.972000e+24	1.495979e+11	1.395328e+03	1.395328e+03	2.798081e+02	2.352897e+02	1.609495e+03	1.555677e+03	5.381855e+01	1.741055e+03	2.317233e+01	1.029888e+03	9.930493e+00	0.000000e+00	0.000000e+00	0.000000e+00	4.031100e+24	4.031100e+24	0.000000e+00	6.165833e+08	1.001171e+08	6.335439e+06	5.606619e+03	1.055772e-04	3.072326e-09	1.000000e+06	1.252591e+22	2.466134e+03	2.226948e-02	4.244465e+23	0.000000e+00	0.000000e+00	4.244465e+23	7.646523e+21	0.000000e+00	0.000000e+00	7.646523e+21	7.546124e-01	1.860975e+03	6.438962e+22	0.000000e+00	0.000000e+00	6.438962e+22	2.833787e+21	0.000000e+00	0.000000e+00	2.833787e+21	1.144766e-01	2.823147e+02	3.530125e+22	0.000000e+00	0.000000e+00	3.530125e+22	7.116309e+19	0.000000e+00	0.000000e+00	7.116309e+19	6.276117e-02	1.547775e+02	4.620811e+20	0.000000e+00	0.000000e+00	4.620811e+20	7.411780e+18	0.000000e+00	0.000000e+00	7.411780e+18	8.215218e-04	2.025983e+00	1.247031e+22	0.000000e+00	0.000000e+00	1.247031e+22	3.492934e+20	0.000000e+00	0.000000e+00	3.492934e+20	2.217064e-02	5.467577e+01	2.873941e+20	0.000000e+00	0.000000e+00	2.873941e+20	8.051059e+18	0.000000e+00	0.000000e+00	8.051059e+18	5.109505e-04	1.260073e+00	2.426365e+22	0.000000e+00	0.000000e+00	2.426365e+22	1.555300e+21	0.000000e+00	0.000000e+00	1.555300e+21	4.313771e-02	1.063834e+02	8.487859e+20	0.000000e+00	0.000000e+00	8.487859e+20	5.437832e+19	0.000000e+00	0.000000e+00	5.437832e+19	1.509034e-03	3.721481e+00	9.287146e+20	0.000000e+00	0.000000e+00	9.287146e+20	9.077731e+21	0.000000e+00	0.000000e+00	9.077731e+21	9.287147e+20	0.000000e+00	0.000000e+00	9.287147e+20	8.051059e+18	0.000000e+00	0.000000e+00	8.051059e+18	8.051048e+20	0.000000e+00	0.000000e+00	8.051048e+20	1.023069e-01	1.000000e+00	1.153531e+02	1.153533e+00	9.774510e+00	1.127520e+03	1.127522e+01	1.153531e+02	1.153533e+00	1.000001e-02
1.204291e+05	6.335439e+06	5.972000e+24	1.495979e+11	1.383994e+03	1.383994e+03	2.798082e+02	2.352897e+02	1.555677e+03	1.499793e+03	5.588375e+01	1.685172e+03	2.317235e+01	1.029888e+03	9.930493e+00	0.000000e+00	0.000000e+00	0.000000e+00	4.031100e+24	4.031100e+24	0.000000e+00	6.165834e+08	1.001204e+08	6.335439e+06	5.606619e+03	1.055771e-04	2.975005e-09	1.000000e+06	1.253522e+22	2.467968e+03	2.229031e-02	4.247958e+23	0.000000e+00	0.000000e+00	4.247958e+23	7.652816e+21	0.000000e+00	0.000000e+00	7.652816e+21	7.553779e-01	1.864249e+03	6.467670e+22	0.000000e+00	0.000000e+00	6.467670e+22	2.846422e+21	0.000000e+00	0.000000e+00	2.846422e+21	1.150090e-01	2.838386e+02	3.484837e+22	0.000000e+00	0.000000e+00	3.484837e+22	7.025013e+19	0.000000e+00	0.000000e+00	7.025013e+19	6.196785e-02	1.529347e+02	5.048680e+20	0.000000e+00	0.000000e+00	5.048680e+20	8.098083e+18	0.000000e+00	0.000000e+00	8.098083e+18	8.977633e-04	2.215651e+00	1.213742e+22	0.000000e+00	0.000000e+00	1.213742e+22	3.399690e+20	0.000000e+00	0.000000e+00	3.399690e+20	2.158292e-02	5.326596e+01	2.873829e+20	0.000000e+00	0.000000e+00	2.873829e+20	8.050745e+18	0.000000e+00	0.000000e+00	8.050745e+18	5.110283e-04	1.261202e+00	2.429289e+22	0.000000e+00	0.000000e+00	2.429289e+22	1.557174e+21	0.000000e+00	0.000000e+00	1.557174e+21	4.319796e-02	1.066112e+02	8.185651e+20	0.000000e+00	0.000000e+00	8.185651e+20	5.244219e+19	0.000000e+00	0.000000e+00	5.244219e+19	1.455584e-03	3.592335e+00	9.286784e+20	0.000000e+00	0.000000e+00	9.286784e+20	9.086213e+21	0.000000e+00	0.000000e+00	9.086213e+21	9.286784e+20	0.000000e+00	0.000000e+00	9.286784e+20	8.050745e+18	0.000000e+00	0.000000e+00	8.050745e+18	8.050733e+20	0.000000e+00	0.000000e+00	8.050733e+20	1.022074e-01	1.000000e+00	1.153531e+02	1.153533e+00	9.784026e+00	1.128618e+03	1.128619e+01	1.153531e+02	1.153533e+00	1.000001e-02
1.240662e+05	6.335439e+06	5.972000e+24	1.495979e+11	1.371974e+03	1.371974e+03	2.798082e+02	2.352897e+02	1.499793e+03	1.442010e+03	5.778265e+01	1.627389e+03	2.317236e+01	1.029889e+03	9.930493e+00	0.000000e+00	0.000000e+00	0.000000e+00	4.031100e+24	4.031100e+24	0.000000e+00	6.165835e+08	1.001241e+08	6.335439e+06	5.606619e+03	1.055771e-04	2.874378e-09	1.000000e+06	1.254472e+22	2.469838e+03	2.231217e-02	4.251557e+23	0.000000e+00	0.000000e+00	4.251557e+23	7.659298e+21	0.000000e+00	0.000000e+00	7.659298e+21	7.561863e-01	1.867657e+03	6.497358e+22	0.000000e+00	0.000000e+00	6.497358e+22	2.859487e+21	0.000000e+00	0.000000e+00	2.859487e+21	1.155627e-01	2.854211e+02	3.436762e+22	0.000000e+00	0.000000e+00	3.436762e+22	6.928099e+19	0.000000e+00	0.000000e+00	6.928099e+19	6.112660e-02	1.509728e+02	5.554368e+20	0.000000e+00	0.000000e+00	5.554368e+20	8.909207e+18	0.000000e+00	0.000000e+00	8.909207e+18	9.879057e-04	2.439967e+00	1.178665e+22	0.000000e+00	0.000000e+00	1.178665e+22	3.301439e+20	0.000000e+00	0.000000e+00	3.301439e+20	2.096385e-02	5.177731e+01	2.873706e+20	0.000000e+00	0.000000e+00	2.873706e+20	8.050399e+18	0.000000e+00	0.000000e+00	8.050399e+18	5.111203e-04	1.262384e+00	2.432327e+22	0.000000e+00	0.000000e+00	2.432327e+22	1.559122e+21	0.000000e+00	0.000000e+00	1.559122e+21	4.326162e-02	1.068492e+02	7.871082e+20	0.000000e+00	0.000000e+00	7.871082e+20	5.042687e+19	0.000000e+00	0.000000e+00	5.042687e+19	1.399959e-03	3.457671e+00	9.286384e+20	0.000000e+00	0.000000e+00	9.286384e+20	9.094851e+21	0.000000e+00	0.000000e+00	9.094851e+21	9.286385e+20	0.000000e+00	0.000000e+00	9.286385e+20	8.050399e+18	0.000000e+00	0.000000e+00	8.050399e+18	8.050387e+20	0.000000e+00	0.000000e+00	8.050387e+20	1.021060e-01	1.000000e+00	1.153531e+02	1.153533e+00	9.793747e+00	1.129739e+03	1.129741e+01	1.153531e+02	1.153533e+00	1.000001e-02
1.280669e+05	6.335439e+06	5.972000e+24	1.495979e+11	1.359262e+03	1.359262e+03	2.798083e+02	2.352898e+02	1.442010e+03	1.382528e+03	5.948175e+01	1.567908e+03	2.317238e+01	1.029890e+03	9.930493e+00	0.000000e+00	0.000000e+00	0.000000e+00	4.031100e+24	4.031100e+24	0.000000e+00	6.165837e+08	1.001281e+08	6.335439e+06	5.606619e+03	1.055770e-04	2.770791e-09	1.000000e+06	1.255428e+22	2.471721e+03	2.233501e-02	4.255227e+23	0.000000e+00	0.000000e+00	4.255227e+23	7.665911e+21	0.000000e+00	0.000000e+00	7.665911e+21	7.570368e-01	1.871183e+03	6.527817e+22	0.000000e+00	0.000000e+00	6.527817e+22	2.872892e+21	0.000000e+00	0.000000e+00	2.872892e+21	1.161348e-01	2.870527e+02	3.385859e+22	0.000000e+00	0.000000e+00	3.385859e+22	6.825485e+19	0.000000e+00	0.000000e+00	6.825485e+19	6.023697e-02	1.488889e+02	6.155257e+20	0.000000e+00	0.000000e+00	6.155257e+20	9.873032e+18	0.000000e+00	0.000000e+00	9.873032e+18	1.095066e-03	2.706698e+00	1.141831e+22	0.000000e+00	0.000000e+00	1.141831e+22	3.198269e+20	0.000000e+00	0.000000e+00	3.198269e+20	2.031403e-02	5.021062e+01	2.873570e+20	0.000000e+00	0.000000e+00	2.873570e+20	8.050018e+18	0.000000e+00	0.000000e+00	8.050018e+18	5.112296e-04	1.263617e+00	2.435468e+22	0.000000e+00	0.000000e+00	2.435468e+22	1.561135e+21	0.000000e+00	0.000000e+00	1.561135e+21	4.332880e-02	1.070967e+02	7.545103e+20	0.000000e+00	0.000000e+00	7.545103e+20	4.833846e+19	0.000000e+00	0.000000e+00	4.833846e+19	1.342330e-03	3.317866e+00	9.285945e+20	0.000000e+00	0.000000e+00	9.285945e+20	9.103534e+21	0.000000e+00	0.000000e+00	9.103534e+21	9.285946e+20	0.000000e+00	0.000000e+00	9.285946e+20	8.050018e+18	0.000000e+00	0.000000e+00	8.050018e+18	8.050006e+20	0.000000e+00	0.000000e+00	8.050006e+20	1.020037e-01	1.000000e+00	1.153531e+02	1.153533e+00	9.803561e+00	1.130871e+03	1.130873e+01	1.153531e+02	1.153533e+00	1.000001e-02
1.324678e+05	6.335439e+06	5.972000e+24	1.495979e+11	1.345856e+03	1.345856e+03	2.798084e+02	2.352898e+02	1.382528e+03	1.321580e+03	6.094866e+01	1.506959e+03	2.317240e+01	1.029891e+03	9.930493e+00	0.000000e+00	0.000000e+00	0.000000e+00	4.031100e+24	4.031100e+24	0.000000e+00	6.165838e+08	1.001325e+08	6.335439e+06	5.606619e+03	1.055770e-04	2.664650e-09	1.000000e+06	1.256376e+22	2.473587e+03	2.235875e-02	4.258927e+23	0.000000e+00	0.000000e+00	4.258927e+23	7.672577e+21	0.000000e+00	0.000000e+00	7.672577e+21	7.579282e-01	1.874801e+03	6.558772e+22	0.000000e+00	0.000000e+00	6.558772e+22	2.886515e+21	0.000000e+00	0.000000e+00	2.886515e+21	1.167214e-01	2.887204e+02	3.332104e+22	0.000000e+00	0.000000e+00	3.332104e+22	6.717121e+19	0.000000e+00	0.000000e+00	6.717121e+19	5.929886e-02	1.466809e+02	6.873285e+20	0.000000e+00	0.000000e+00	6.873285e+20	1.102475e+19	0.000000e+00	0.000000e+00	1.102475e+19	1.223185e-03	3.025655e+00	1.103295e+22	0.000000e+00	0.000000e+00	1.103295e+22	3.090328e+20	0.000000e+00	0.000000e+00	3.090328e+20	1.963448e-02	4.856758e+01	2.873420e+20	0.000000e+00	0.000000e+00	2.873420e+20	8.049600e+18	0.000000e+00	0.000000e+00	8.049600e+18	5.113603e-04	1.264894e+00	2.438699e+22	0.000000e+00	0.000000e+00	2.438699e+22	1.563206e+21	0.000000e+00	0.000000e+00	1.563206e+21	4.339964e-02	1.073528e+02	7.208900e+20	0.000000e+00	0.000000e+00	7.208900e+20	4.618454e+19	0.000000e+00	0.000000e+00	4.618454e+19	1.282912e-03	3.173394e+00	9.285462e+20	0.000000e+00	0.000000e+00	9.285462e+20	9.112116e+21	0.000000e+00	0.000000e+00	9.112116e+21	9.285463e+20	0.000000e+00	0.000000e+00	9.285463e+20	8.049600e+18	0.000000e+00	0.000000e+00	8.049600e+18	8.049588e+20	0.000000e+00	0.000000e+00	8.049588e+20	1.019024e-01	1.000000e+00	1.153531e+02	1.153533e+00	9.813315e+00	1.131996e+03	1.131998e+01	1.153531e+02	1.153533e+00	1.000001e-02
1.373087e+05	6.335439e+06	5.972000e+24	1.495979e+11	1.331759e+03	1.331759e+03	2.798084e+02	2.352899e+02	1.321580e+03	1.259427e+03	6.215314e+01	1.444806e+03	2.317243e+01	1.029892e+03	9.930493e+00	0.000000e+00	0.000000e+00	0.000000e+00	4.031100e+24	4.031100e+24	0.000000e+00	6.165840e+08	1.001373e+08	6.335439e+06	5.606619e+03	1.055769e-04	2.556411e-09	1.000000e+06	1.257296e+22	2.475398e+03	2.238328e-02	4.262599e+23	0.000000e+00	0.000000e+00	4.262599e+23	7.679191e+21	0.000000e+00	0.000000e+00	7.679191e+21	7.588583e-01	1.878476e+03	6.589865e+22	0.000000e+00	0.000000e+00	6.589865e+22	2.900199e+21	0.000000e+00	0.000000e+00	2.900199e+21	1.173175e-01	2.904075e+02	3.275490e+22	0.000000e+00	0.000000e+00	3.275490e+22	6.602995e+19	0.000000e+00	0.000000e+00	6.602995e+19	5.831261e-02	1.443469e+02	7.736281e+20	0.000000e+00	0.000000e+00	7.736281e+20	1.240900e+19	0.000000e+00	0.000000e+00	1.240900e+19	1.377268e-03	3.409287e+00	1.063129e+22	0.000000e+00	0.000000e+00	1.063129e+22	2.977825e+20	0.000000e+00	0.000000e+00	2.977825e+20	1.892659e-02	4.685084e+01	2.873256e+20	0.000000e+00	0.000000e+00	2.873256e+20	8.049138e+18	0.000000e+00	0.000000e+00	8.049138e+18	5.115175e-04	1.266209e+00	2.442006e+22	0.000000e+00	0.000000e+00	2.442006e+22	1.565326e+21	0.000000e+00	0.000000e+00	1.565326e+21	4.347433e-02	1.076163e+02	6.863886e+20	0.000000e+00	0.000000e+00	6.863886e+20	4.397417e+19	0.000000e+00	0.000000e+00	4.397417e+19	1.221958e-03	3.024832e+00	9.284931e+20	0.000000e+00	0.000000e+00	9.284931e+20	9.120410e+21	0.000000e+00	0.000000e+00	9.120410e+21	9.284931e+20	0.000000e+00	0.000000e+00	9.284931e+20	8.049138e+18	0.000000e+00	0.000000e+00	8.049138e+18	8.049127e+20	0.000000e+00	0.000000e+00	8.049127e+20	1.018039e-01	1.000000e+00	1.153531e+02	1.153533e+00	9.822808e+00	1.133091e+03	1.133093e+01	1.153531e+02	1.153533e+00	1.000001e-02
1.426337e+05	6.335439e+06	5.972000e+24	1.495979e+11	1.316981e+03	1.316981e+03	2.798085e+02	2.352900e+02	1.259427e+03	1.196358e+03	6.306823e+01	1.381738e+03	2.317245e+01	1.029893e+03	9.930493e+00	0.000000e+00	0.000000e+00	0.000000e+00	4.031100e+24	4.031100e+24	0.000000e+00	6.165842e+08	1.001426e+08	6.335439e+06	5.606619e+03	1.055768e-04	2.446578e-09	1.000000e+06	1.258163e+22	2.477105e+03	2.240846e-02	4.266168e+23	0.000000e+00	0.000000e+00	4.266168e+23	7.685621e+21	0.000000e+00	0.000000e+00	7.685621e+21	7.598239e-01	1.882164e+03	6.620639e+22	0.000000e+00	0.000000e+00	6.620639e+22	2.913743e+21	0.000000e+00	0.000000e+00	2.913743e+21	1.179166e-01	2.920918e+02	3.216031e+22	0.000000e+00	0.000000e+00	3.216031e+22	6.483133e+19	0.000000e+00	0.000000e+00	6.483133e+19	5.727898e-02	1.418861e+02	8.779701e+20	0.000000e+00	0.000000e+00	8.779701e+20	1.408264e+19	0.000000e+00	0.000000e+00	1.408264e+19	1.563705e-03	3.873461e+00	1.021434e+22	0.000000e+00	0.000000e+00	1.021434e+22	2.861036e+20	0.000000e+00	0.000000e+00	2.861036e+20	1.819220e-02	4.506399e+01	2.873075e+20	0.000000e+00	0.000000e+00	2.873075e+20	8.048632e+18	0.000000e+00	0.000000e+00	8.048632e+18	5.117077e-04	1.267554e+00	2.445370e+22	0.000000e+00	0.000000e+00	2.445370e+22	1.567482e+21	0.000000e+00	0.000000e+00	1.567482e+21	4.355314e-02	1.078857e+02	6.511701e+20	0.000000e+00	0.000000e+00	6.511701e+20	4.171787e+19	0.000000e+00	0.000000e+00	4.171787e+19	1.159764e-03	2.872856e+00	9.284347e+20	0.000000e+00	0.000000e+00	9.284347e+20	9.128170e+21	0.000000e+00	0.000000e+00	9.128170e+21	9.284347e+20	0.000000e+00	0.000000e+00	9.284347e+20	8.048632e+18	0.000000e+00	0.000000e+00	8.048632e+18	8.048620e+20	0.000000e+00	0.000000e+00	8.048620e+20	1.017109e-01	1.000000e+00	1.153531e+02	1.153533e+00	9.831785e+00	1.134127e+03	1.134129e+01	1.153531e+02	1.153533e+00	1.000001e-02
1.466275e+05	6.335439e+06	5.972000e+24	1.495979e+11	1.306453e+03	1.306453e+03	2.798086e+02	2.352900e+02	1.196358e+03	1.152702e+03	4.365627e+01	1.338082e+03	2.317247e+01	1.029894e+03	9.930493e+00	0.000000e+00	0.000000e+00	0.000000e+00	4.031100e+24	4.031100e+24	0.000000e+00	6.165844e+08	1.001466e+08	6.335439e+06	5.606619e+03	1.055768e-04	2.370552e-09	1.000000e+06	1.258711e+22	2.478183e+03	2.242601e-02	4.268508e+23	0.000000e+00	0.000000e+00	4.268508e+23	7.689836e+21	0.000000e+00	0.000000e+00	7.689836e+21	7.605052e-01	1.884671e+03	6.641281e+22	0.000000e+00	0.000000e+00	6.641281e+22	2.922828e+21	0.000000e+00	0.000000e+00	2.922828e+21	1.183254e-01	2.932320e+02	3.173589e+22	0.000000e+00	0.000000e+00	3.173589e+22	6.397574e+19	0.000000e+00	0.000000e+00	6.397574e+19	5.654272e-02	1.401232e+02	9.623289e+20	0.000000e+00	0.000000e+00	9.623289e+20	1.543576e+19	0.000000e+00	0.000000e+00	1.543576e+19	1.714548e-03	4.248963e+00	9.919911e+21	0.000000e+00	0.000000e+00	9.919911e+21	2.778567e+20	0.000000e+00	0.000000e+00	2.778567e+20	1.767396e-02	4.379931e+01	2.872939e+20	0.000000e+00	0.000000e+00	2.872939e+20	8.048252e+18	0.000000e+00	0.000000e+00	8.048252e+18	5.118616e-04	1.268487e+00	2.447700e+22	0.000000e+00	0.000000e+00	2.447700e+22	1.568976e+21	0.000000e+00	0.000000e+00	1.568976e+21	4.360983e-02	1.080731e+02	6.266774e+20	0.000000e+00	0.000000e+00	6.266774e+20	4.014872e+19	0.000000e+00	0.000000e+00	4.014872e+19	1.116529e-03	2.766964e+00	9.283908e+20	0.000000e+00	0.000000e+00	9.283908e+20	9.133024e+21	0.000000e+00	0.000000e+00	9.133024e+21	9.283909e+20	0.000000e+00	0.000000e+00	9.283909e+20	8.048252e+18	0.000000e+00	0.000000e+00	8.048252e+18	8.048240e+20	0.000000e+00	0.000000e+00	8.048240e+20	1.016521e-01	1.000000e+00	1.153531e+02	1.153533e+00	9.837477e+00	1.134784e+03	1.134785e+01	1.153531e+02	1.153533e+00	1.000001e-02
